deviation_factor,midpoint
1.0,"(5, 9)"
1.0,"(6, 9)"
1.0,"(7, 9)"
1.0,"(8, 9)"
1.0,"(9, 9)"
1.0,"(10, 9)"
1.0,"(11, 9)"
1.0,"(12, 9)"
1.0,"(13, 9)"
1.0,"(14, 9)"
1.0,"(15, 9)"
1.0,"(16, 9)"
1.0,"(17, 9)"
1.0,"(18, 9)"
1.0,"(19, 9)"
1.0,"(20, 9)"
1.0,"(21, 9)"
1.0,"(22, 9)"
1.0,"(23, 9)"
1.0,"(24, 9)"
1.0,"(25, 9)"
1.0,"(26, 9)"
1.0,"(27, 9)"
1.0,"(28, 9)"
1.0,"(29, 9)"
1.0,"(30, 9)"
1.0,"(31, 9)"
1.0,"(32, 9)"
1.0,"(33, 9)"
1.0,"(34, 9)"
1.0,"(35, 7)"
1.0,"(35, 8)"
1.0,"(35, 9)"
1.04,"(5, 8)"
1.04,"(5, 14)"
1.04,"(6, 8)"
1.04,"(6, 14)"
1.04,"(7, 8)"
1.04,"(7, 14)"
1.04,"(8, 8)"
1.04,"(8, 14)"
1.04,"(9, 8)"
1.04,"(9, 14)"
1.04,"(10, 10)"
1.04,"(10, 11)"
1.04,"(10, 12)"
1.04,"(10, 13)"
1.04,"(10, 14)"
1.04,"(11, 10)"
1.04,"(11, 11)"
1.04,"(11, 12)"
1.04,"(11, 13)"
1.04,"(11, 14)"
1.04,"(12, 10)"
1.04,"(12, 11)"
1.04,"(12, 12)"
1.04,"(12, 13)"
1.04,"(12, 14)"
1.04,"(13, 10)"
1.04,"(13, 11)"
1.04,"(13, 12)"
1.04,"(13, 13)"
1.04,"(13, 14)"
1.04,"(14, 10)"
1.04,"(14, 11)"
1.04,"(14, 12)"
1.04,"(14, 13)"
1.04,"(14, 14)"
1.04,"(15, 8)"
1.04,"(15, 14)"
1.04,"(16, 8)"
1.04,"(16, 14)"
1.04,"(17, 8)"
1.04,"(17, 14)"
1.04,"(18, 8)"
1.04,"(18, 14)"
