deviation_factor,midpoint
1.0,"(5, 39)"
1.0,"(6, 39)"
1.0,"(7, 39)"
1.0,"(8, 39)"
1.0,"(9, 39)"
1.0,"(10, 39)"
1.0,"(11, 39)"
1.0,"(12, 39)"
1.0,"(13, 39)"
1.0,"(14, 39)"
1.0,"(15, 39)"
1.0,"(16, 39)"
1.0,"(17, 39)"
1.0,"(18, 39)"
1.0,"(19, 39)"
1.0,"(20, 39)"
1.0,"(21, 39)"
1.0,"(22, 39)"
1.0,"(23, 39)"
1.0,"(24, 39)"
1.0,"(25, 39)"
1.0,"(26, 39)"
1.0,"(27, 39)"
1.0,"(28, 39)"
1.0,"(29, 39)"
1.0,"(30, 39)"
1.0,"(31, 39)"
1.0,"(32, 39)"
1.0,"(33, 39)"
1.0,"(34, 39)"
1.0,"(35, 37)"
1.0,"(35, 38)"
1.0,"(35, 39)"
1.05,"(5, 38)"
1.05,"(6, 38)"
1.05,"(7, 38)"
1.05,"(8, 38)"
1.05,"(9, 38)"
1.05,"(15, 38)"
1.05,"(16, 38)"
1.05,"(17, 38)"
1.05,"(18, 38)"
1.05,"(19, 38)"
1.05,"(25, 38)"
1.05,"(26, 38)"
1.05,"(27, 38)"
1.05,"(28, 38)"
1.05,"(29, 38)"
1.05,"(35, 36)"
1.1,"(5, 37)"
1.1,"(6, 37)"
1.1,"(7, 37)"
1.1,"(8, 37)"
1.1,"(9, 37)"
1.1,"(15, 37)"
1.1,"(16, 37)"
1.1,"(17, 37)"
1.1,"(18, 37)"
1.1,"(19, 37)"
1.1,"(25, 37)"
1.1,"(26, 37)"
1.1,"(27, 37)"
1.1,"(28, 37)"
1.1,"(29, 37)"
1.1,"(35, 35)"
1.15,"(5, 34)"
1.15,"(5, 35)"
1.15,"(5, 36)"
1.15,"(6, 34)"
1.15,"(6, 35)"
1.15,"(6, 36)"
1.15,"(7, 34)"
1.15,"(7, 35)"
1.15,"(7, 36)"
1.15,"(8, 34)"
1.15,"(8, 35)"
1.15,"(8, 36)"
1.15,"(9, 34)"
1.15,"(9, 35)"
1.15,"(9, 36)"
1.15,"(10, 34)"
1.15,"(11, 34)"
1.15,"(12, 34)"
1.15,"(13, 34)"
1.15,"(14, 34)"
1.15,"(15, 34)"
1.15,"(15, 35)"
1.15,"(15, 36)"
1.15,"(16, 34)"
1.15,"(16, 35)"
1.15,"(16, 36)"
1.15,"(17, 34)"
1.15,"(17, 35)"
1.15,"(17, 36)"
1.15,"(18, 34)"
1.15,"(18, 35)"
1.15,"(18, 36)"
1.15,"(19, 34)"
1.15,"(19, 35)"
1.15,"(19, 36)"
1.15,"(20, 34)"
1.15,"(21, 34)"
1.15,"(22, 34)"
1.15,"(23, 34)"
1.15,"(24, 34)"
1.15,"(25, 34)"
1.15,"(25, 35)"
1.15,"(25, 36)"
1.15,"(26, 34)"
1.15,"(26, 35)"
1.15,"(26, 36)"
1.15,"(27, 34)"
1.15,"(27, 35)"
1.15,"(27, 36)"
1.15,"(28, 34)"
1.15,"(28, 35)"
1.15,"(28, 36)"
1.15,"(29, 34)"
1.15,"(29, 35)"
1.15,"(29, 36)"
1.15,"(30, 34)"
1.15,"(31, 34)"
1.15,"(32, 34)"
1.15,"(33, 34)"
1.15,"(34, 34)"
1.15,"(35, 34)"
1.2,"(10, 33)"
1.2,"(11, 33)"
1.2,"(12, 33)"
1.2,"(13, 33)"
1.2,"(14, 33)"
1.2,"(20, 33)"
1.2,"(21, 33)"
1.2,"(22, 33)"
1.2,"(23, 33)"
1.2,"(24, 33)"
1.2,"(30, 33)"
1.2,"(31, 33)"
1.2,"(32, 33)"
1.2,"(33, 33)"
1.2,"(34, 33)"
1.2,"(35, 33)"
1.24,"(10, 32)"
1.24,"(11, 32)"
1.24,"(12, 32)"
1.24,"(13, 32)"
1.24,"(14, 32)"
1.24,"(20, 32)"
1.24,"(21, 32)"
1.24,"(22, 32)"
1.24,"(23, 32)"
1.24,"(24, 32)"
1.24,"(30, 32)"
1.24,"(31, 32)"
1.24,"(32, 32)"
1.24,"(33, 32)"
1.24,"(34, 32)"
1.24,"(35, 32)"
1.29,"(10, 31)"
1.29,"(11, 31)"
1.29,"(12, 31)"
1.29,"(13, 31)"
1.29,"(14, 31)"
1.29,"(20, 31)"
1.29,"(21, 31)"
1.29,"(22, 31)"
1.29,"(23, 31)"
1.29,"(24, 31)"
1.29,"(30, 31)"
1.29,"(31, 31)"
1.29,"(32, 31)"
1.29,"(33, 31)"
1.29,"(34, 31)"
1.29,"(35, 31)"
1.34,"(10, 30)"
1.34,"(11, 30)"
1.34,"(12, 30)"
1.34,"(13, 30)"
1.34,"(14, 30)"
1.34,"(20, 30)"
1.34,"(21, 30)"
1.34,"(22, 30)"
1.34,"(23, 30)"
1.34,"(24, 30)"
1.34,"(30, 30)"
1.34,"(31, 30)"
