deviation_factor,midpoint
1.0,"(5, 8)"
1.0,"(5, 9)"
1.0,"(6, 8)"
1.0,"(6, 9)"
1.0,"(7, 8)"
1.0,"(7, 9)"
1.0,"(8, 8)"
1.0,"(8, 9)"
1.0,"(9, 8)"
1.0,"(9, 9)"
1.0,"(10, 9)"
1.0,"(11, 9)"
1.0,"(12, 9)"
1.0,"(13, 9)"
1.0,"(14, 9)"
1.0,"(15, 9)"
1.0,"(16, 9)"
1.0,"(17, 9)"
1.0,"(18, 9)"
1.0,"(19, 9)"
1.0,"(20, 9)"
1.0,"(21, 9)"
1.0,"(22, 9)"
1.0,"(23, 9)"
1.0,"(24, 9)"
1.0,"(25, 9)"
1.0,"(26, 9)"
1.0,"(27, 9)"
1.0,"(28, 9)"
1.0,"(29, 9)"
1.0,"(30, 9)"
1.0,"(31, 9)"
1.0,"(32, 9)"
1.0,"(33, 9)"
1.0,"(34, 9)"
1.0,"(35, 7)"
1.0,"(35, 8)"
1.0,"(35, 9)"
1.05,"(5, 7)"
1.05,"(6, 7)"
1.05,"(7, 7)"
1.05,"(8, 7)"
1.05,"(9, 7)"
1.05,"(10, 10)"
1.05,"(11, 10)"
1.05,"(12, 10)"
1.05,"(13, 10)"
1.05,"(14, 10)"
1.05,"(15, 8)"
1.05,"(16, 8)"
1.05,"(17, 8)"
1.05,"(18, 8)"
1.05,"(19, 8)"
1.05,"(20, 10)"
1.05,"(21, 10)"
1.05,"(22, 10)"
1.05,"(23, 10)"
1.05,"(24, 10)"
1.05,"(25, 8)"
1.05,"(26, 8)"
1.05,"(27, 8)"
1.05,"(28, 8)"
1.05,"(29, 8)"
1.05,"(30, 10)"
1.05,"(31, 10)"
1.05,"(32, 10)"
1.05,"(33, 10)"
1.05,"(34, 10)"
1.05,"(35, 6)"
1.05,"(35, 10)"
1.1,"(5, 4)"
1.1,"(5, 5)"
1.1,"(5, 6)"
1.1,"(6, 4)"
1.1,"(6, 5)"
1.1,"(6, 6)"
1.1,"(7, 4)"
1.1,"(7, 5)"
1.1,"(7, 6)"
1.1,"(8, 4)"
1.1,"(8, 5)"
1.1,"(8, 6)"
1.1,"(9, 4)"
1.1,"(9, 5)"
1.1,"(9, 6)"
1.1,"(10, 4)"
1.1,"(10, 11)"
1.1,"(11, 4)"
1.1,"(11, 11)"
1.1,"(12, 4)"
1.1,"(12, 11)"
1.1,"(13, 4)"
1.1,"(13, 11)"
1.1,"(14, 4)"
1.1,"(14, 11)"
1.1,"(15, 4)"
1.1,"(15, 7)"
1.1,"(16, 4)"
1.1,"(16, 7)"
1.1,"(17, 4)"
1.1,"(17, 7)"
1.1,"(18, 4)"
1.1,"(18, 7)"
1.1,"(19, 4)"
1.1,"(19, 7)"
1.1,"(20, 4)"
1.1,"(20, 11)"
1.1,"(21, 4)"
1.1,"(21, 11)"
1.1,"(22, 4)"
1.1,"(22, 11)"
1.1,"(23, 4)"
1.1,"(23, 11)"
1.1,"(24, 4)"
1.1,"(24, 11)"
1.1,"(25, 4)"
1.1,"(25, 7)"
1.1,"(26, 4)"
1.1,"(26, 7)"
1.1,"(27, 4)"
1.1,"(27, 7)"
1.1,"(28, 4)"
1.1,"(28, 7)"
1.1,"(29, 4)"
1.1,"(29, 7)"
1.1,"(30, 4)"
1.1,"(30, 11)"
1.1,"(31, 4)"
1.1,"(31, 11)"
1.1,"(32, 4)"
1.1,"(32, 11)"
1.1,"(33, 4)"
1.1,"(33, 11)"
1.1,"(34, 4)"
1.1,"(34, 11)"
1.1,"(35, 4)"
1.1,"(35, 5)"
1.1,"(35, 11)"
1.14,"(10, 3)"
1.14,"(10, 12)"
1.14,"(11, 3)"
1.14,"(11, 12)"
1.14,"(12, 3)"
1.14,"(12, 12)"
1.14,"(13, 3)"
1.14,"(13, 12)"
1.14,"(14, 3)"
1.14,"(14, 12)"
1.14,"(15, 5)"
1.14,"(15, 6)"
1.14,"(16, 5)"
1.14,"(16, 6)"
1.14,"(17, 5)"
1.14,"(17, 6)"
1.14,"(18, 5)"
1.14,"(18, 6)"
1.14,"(19, 5)"
1.14,"(19, 6)"
1.14,"(20, 3)"
1.14,"(20, 12)"
1.14,"(21, 3)"
1.14,"(21, 12)"
1.14,"(22, 3)"
1.14,"(22, 12)"
1.14,"(23, 3)"
1.14,"(23, 12)"
1.14,"(24, 3)"
1.14,"(24, 12)"
1.14,"(25, 5)"
1.14,"(25, 6)"
1.14,"(26, 5)"
1.14,"(26, 6)"
1.14,"(27, 5)"
1.14,"(27, 6)"
1.14,"(28, 5)"
1.14,"(28, 6)"
1.14,"(29, 5)"
1.14,"(29, 6)"
1.14,"(30, 3)"
1.14,"(30, 12)"
1.14,"(31, 3)"
1.14,"(31, 12)"
1.14,"(32, 3)"
1.14,"(32, 12)"
1.14,"(33, 3)"
1.14,"(33, 12)"
1.14,"(34, 3)"
1.14,"(34, 12)"
1.14,"(35, 3)"
1.14,"(35, 12)"
1.19,"(10, 2)"
1.19,"(10, 13)"
1.19,"(11, 2)"
1.19,"(11, 13)"
1.19,"(12, 2)"
1.19,"(12, 13)"
1.19,"(13, 2)"
1.19,"(13, 13)"
1.19,"(14, 2)"
1.19,"(14, 13)"
1.19,"(20, 2)"
1.19,"(20, 13)"
1.19,"(21, 2)"
1.19,"(21, 13)"
1.19,"(22, 2)"
1.19,"(22, 13)"
1.19,"(23, 2)"
1.19,"(23, 13)"
1.19,"(24, 2)"
1.19,"(24, 13)"
1.19,"(30, 2)"
1.19,"(30, 13)"
1.19,"(31, 2)"
1.19,"(31, 13)"
1.19,"(32, 2)"
1.19,"(32, 13)"
1.19,"(33, 2)"
1.19,"(33, 13)"
1.19,"(34, 2)"
1.19,"(34, 13)"
1.19,"(35, 2)"
1.19,"(35, 13)"
1.24,"(5, 14)"
1.24,"(6, 14)"
1.24,"(7, 14)"
1.24,"(8, 14)"
1.24,"(9, 14)"
1.24,"(10, 1)"
1.24,"(10, 14)"
1.24,"(11, 1)"
1.24,"(11, 14)"
1.24,"(12, 1)"
1.24,"(12, 14)"
1.24,"(13, 1)"
1.24,"(13, 14)"
1.24,"(14, 1)"
1.24,"(14, 14)"
1.24,"(15, 14)"
1.24,"(16, 14)"
1.24,"(17, 14)"
1.24,"(18, 14)"
1.24,"(19, 14)"
1.24,"(20, 1)"
1.24,"(20, 14)"
1.24,"(21, 1)"
1.24,"(21, 14)"
1.24,"(22, 1)"
1.24,"(22, 14)"
1.24,"(23, 1)"
1.24,"(23, 14)"
1.24,"(24, 1)"
